stimulus_prac1,corrAns_prac1,stimulus_test1,corrAns_test1,stimulus_test2,corrAns_test2,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,image_welcome.started,resp_Welcome.started,resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.started,image_Instr_Intro.started,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.started,image_Instr_Prac1.started,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,text_trial_Prac1.started,resp_trial_Prac1.started,text_trial_Prac1.stopped,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,text_Feedback_Prac1.started,resp_Instr_Test1.started,image_Instr_Test1.started,resp_Instr_Test1.keys,resp_Instr_Test1.rt,text_trial_Test1.started,resp_trial_Test1.started,text_trial_Test1.stopped,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,resp_Instr_Test2.started,image_Instr_Test2.started,resp_Instr_Test2.keys,resp_Instr_Test2.rt,text_trial_Test2.started,key_resp.started,text_trial_Test2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.stopped,resp_theEnd.started,image_theEnd.started,resp_theEnd.keys,resp_theEnd.rt,participant,session,date,expName,psychopyVersion,frameRate,
X,space,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,44.33551020899904,44.33551020899904,44.93546237499868,space,1,0.4119826660007675,46.335551916999975,,,,,,,,,,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
W,none,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,47.03567233399917,47.03567233399917,47.635696041999836,None,1,,49.03548724999928,,,,,,,,,,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
X,space,,,,,0,9,9,13,,,,,,,,,,,,,,,,,,,,,49.735660833999646,49.735660833999646,50.33562429199992,space,1,0.432328332999532,51.736281458999656,,,,,,,,,,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
X,space,,,,,0,10,10,5,,,,,,,,,,,,,,,,,,,,,52.4356791249993,52.4356791249993,53.036199083999236,space,1,0.4508787909999228,54.435715958999936,,,,,,,,,,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
K,none,,,,,0,11,11,14,,,,,,,,,,,,,,,,,,,,,55.135828917000254,55.135828917000254,55.73568120900018,None,1,,57.13601554199886,,,,,,,,,,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
X,space,,,,,0,12,12,6,,,,,,,,,,,,,,,,,,,,,57.83632229199975,57.83632229199975,58.43577645900041,space,1,0.41528858200035756,59.83568554199883,,,,,,,,,,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
X,space,,,,,0,13,13,1,,,,,,,,,,,,,,,,,,,,,60.53613237500031,60.53613237500031,61.13608466699952,space,1,0.49915195800167567,62.5361077919988,,,,,,,,,,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
X,space,,,,,0,14,14,7,,,,,,,,,,,,,,,,,,,,,63.236113708999255,63.236113708999255,63.83600929199929,space,1,0.4007034160022158,65.23659712500012,,,,,,,,,,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.93613412499872,66.40285370899983,space,2.6711472910010343,,,,,,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.64902295899992,68.64902295899992,68.95325329200023,space,1,0.602866625000388,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.65288779199909,69.65288779199909,69.9530537089995,space,1,0.3009972910003853,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.65321654199943,70.65321654199943,70.9530666669998,space,1,0.2490086239995435,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.65370995899866,71.65370995899866,71.95327633399938,space,1,0.2614777490016422,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,4,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.65309495899965,72.65309495899965,72.95320283399997,space,1,0.27372291600113385,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,5,5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.65384825000001,73.65384825000001,73.95318849999967,space,1,0.304785708001873,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,6,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.65325487500013,74.65325487500013,74.95306070900006,space,1,0.31220083300104307,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6531767919987,75.6531767919987,75.95397566700012,space,1,0.28358812400256284,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.65339241699985,76.65339241699985,76.95349899999928,space,1,0.31272279100085143,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,T,none,,,,,,,0,9,9,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.65327591700043,77.65327591700043,77.95327208399976,None,1,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,10,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.65339216699977,78.65339216699977,78.95348575000025,space,1,0.2891287070015096,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,11,11,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.65335174999927,79.65335174999927,79.95310087500002,space,1,0.30437437500222586,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,12,12,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6531116669994,80.6531116669994,80.95349679199899,space,1,0.2693502910005918,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,13,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.65294675000041,81.65294675000041,81.95374279200041,space,1,0.29034520800087193,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,14,14,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6531228749991,82.6531228749991,82.95412033399953,space,1,0.2834741660008149,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,15,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.65321500000027,83.65321500000027,83.95344929199928,space,1,0.29448137399958796,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,16,16,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6536909589995,84.6536909589995,84.95349479200013,space,1,0.26049616600175796,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,N,none,,,,,,,0,17,17,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.65341999999873,85.65341999999873,85.95336750000024,None,1,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,X,space,,,,,,,0,18,18,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.65363979199901,86.65363979199901,86.95349495899973,space,1,0.375130333000925,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
,,Y,none,,,,,,,0,19,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6534624169999,87.6534624169999,87.95341445899976,None,1,,,,,,,,,,,,,,,,,Monica2,001,2022-11-03_17h16.24.398,Trial go no go,2022.2.4,59.79266903938077,
