stimulus_prac1,corrAns_prac1,stimulus_test1,corrAns_test1,stimulus_test2,corrAns_test2,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,image_welcome.started,resp_Welcome.started,resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.started,image_Instr_Intro.started,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.started,image_Instr_Prac1.started,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,text_trial_Prac1.started,resp_trial_Prac1.started,text_trial_Prac1.stopped,resp_trial_Prac1.keys,resp_trial_Prac1.corr,text_Feedback_Prac1.started,resp_trial_Prac1.rt,resp_Instr_Test1.started,image_Instr_Test1.started,resp_Instr_Test1.keys,resp_Instr_Test1.rt,text_trial_Test1.started,resp_trial_Test1.started,text_trial_Test1.stopped,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,resp_Instr_Test2.started,image_Instr_Test2.started,resp_Instr_Test2.keys,resp_Instr_Test2.rt,text_trial_Test2.started,key_resp.started,text_trial_Test2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.stopped,resp_theEnd.started,image_theEnd.started,resp_theEnd.keys,resp_theEnd.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,R,space,,,,,,,,,0,11,11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.74521416700009,128.74521416700009,129.04551791700214,space,1,0.3408307079989754,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,12,12,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.7451734999995,129.7451734999995,130.0452655420013,space,0,0.3090549579974322,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,N,space,,,,,,,,,0,13,13,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.74516504200074,130.74516504200074,131.04524787500122,space,1,0.34902558300018427,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,I,space,,,,,,,,,0,14,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.74527283399948,131.74527283399948,132.04530633399918,space,1,0.33905729199614143,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,K,space,,,,,,,,,0,15,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.74528741700124,132.74528741700124,133.0452099590002,space,1,0.3633119579972117,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,A,space,,,,,,,,,0,16,16,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.7453653340017,133.7453653340017,134.04567791700174,space,1,0.4924972919980064,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,F,space,,,,,,,,,0,17,17,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.745456749999,134.745456749999,135.04526241699932,space,1,0.42376662400056375,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,Y,space,,,,,,,,,0,18,18,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.74543950000225,135.74543950000225,136.04538287499963,space,1,0.3510277079985826,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,N,space,,,,,,,,,0,19,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.74550845900012,136.74550845900012,137.04538970900103,space,1,0.3339595419965917,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,20,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.74565458399957,137.74565458399957,138.04531566700098,space,0,0.33148783299839124,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,21,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.74538416699943,138.74538416699943,139.0453714590003,None,1,,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,T,space,,,,,,,,,0,22,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.74636762500086,139.74636762500086,140.0621092500005,space,1,0.37528762399597326,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,T,space,,,,,,,,,0,23,23,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.74552516699987,140.74552516699987,141.0453555000022,space,1,0.47130304199890816,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.7454695000015,141.7454695000015,142.04560666700127,None,1,,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,25,25,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.7457606249991,142.7457606249991,143.04569854200236,None,1,,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,26,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.7454818340011,143.7454818340011,144.04515033400094,None,1,,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,M,space,,,,,,,,,0,27,27,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.74548116699953,144.74548116699953,145.0457298750007,space,1,0.42250516599597177,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,W,space,,,,,,,,,0,28,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.74564004200147,145.74564004200147,146.04573625000194,space,1,0.7218701249985315,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,A,space,,,,,,,,,0,29,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.74571099999957,146.74571099999957,147.0463961250025,space,1,0.34841887500078883,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,W,space,,,,,,,,,0,30,30,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7455876669992,147.7455876669992,148.04573220900056,None,0,,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,E,space,,,,,,,,,0,31,31,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.74594416699983,148.74594416699983,149.0457908339995,space,1,0.3211425829977088,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,L,space,,,,,,,,,0,32,32,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.74625512499915,149.74625512499915,150.04627291699944,space,1,0.39847366599860834,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,33,33,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.7460260000007,150.7460260000007,151.04564004200074,None,1,,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,34,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7458770000012,151.7458770000012,152.046558500002,None,1,,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,35,35,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.74584566699923,152.74584566699923,153.04590375000043,None,1,,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,L,space,,,,,,,,,0,36,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.7468265839998,153.7468265839998,154.04582975000085,space,1,0.32255425000039395,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,R,space,,,,,,,,,0,37,37,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.7461856250011,154.7461856250011,155.04626912499953,space,1,0.43319516599876806,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,I,space,,,,,,,,,0,38,38,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.7459294170003,155.7459294170003,156.04616604200055,space,1,0.3441211249992193,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,V,space,,,,,,,,,0,39,39,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.74614629200005,156.74614629200005,157.04584454200085,space,1,0.3270008739964396,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,K,space,,,,,,,,,0,40,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.74585408400162,157.74585408400162,158.04698016700058,space,1,0.2843902499989781,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,H,space,,,,,,,,,0,41,41,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.7464339170001,158.7464339170001,159.04607170899908,space,1,0.31889666599818156,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,Y,space,,,,,,,,,0,42,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.74635995900098,159.74635995900098,160.04576599999928,space,1,0.254591207998601,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,W,space,,,,,,,,,0,43,43,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.74612795900248,160.74612795900248,161.0467611669992,space,1,0.2849232500011567,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,F,space,,,,,,,,,0,44,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7460052919996,161.7460052919996,162.04610266700183,space,1,0.25882966699646204,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,R,space,,,,,,,,,0,45,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.74613533400043,162.74613533400043,163.0457343750022,space,1,0.26462662399717374,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,X,none,,,,,,,,,0,46,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.7460092500005,163.7460092500005,164.04620154200165,space,0,0.27565991599840345,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,M,space,,,,,,,,,0,47,47,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.7460268750001,164.7460268750001,165.04620516700015,space,1,0.3935028330015484,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,E,space,,,,,,,,,0,48,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.74601854200228,165.74601854200228,166.04644029200063,space,1,0.4007419999979902,,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,T,space,,,,,,,,,0,49,49,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.72987041700253,166.72987041700253,167.02983233399937,space,1,0.33358325000153854,167.72975425000186,,,,,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.72975425000186,168.21287329199913,space,1.9542672499992477,Hiram2,001,2022-11-04_15h43.23.532,Trial go no go,2022.2.4,60.06598260146599,
