S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,CorrAns3,CorrAns4,CorrAns5,CorrAns6,CorrAns7,CorrAns8,CorrAns9,CorrAns10,CorrAns11,CorrAns12,CorrAns13,CorrAns14,CorrAns15,CorrAns16,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Seq4_tr.started,recall_resp,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,Seq4_tr.stopped,text_go.started,key_resp_5.started,DS,key_resp2_2.keys,key_resp2_2.corr,key_resp2_2.rt,score,Forward WM score,B_DS,key_resp2_2B.keys,key_resp2_2B.corr,key_resp2_2B.rt,Backward WM score,participant,session,date,expName,psychopyVersion,frameRate,
9,3,6,2,5,8,4,1,0,0,0,0,0,0,0,0,"['6', '3', '9']","['2', '6', '3', '9']","['5', '2', '6', '3', '9']","['8', '5', '2', '6', '3', '9']","['4', '8', '5', '2', '6', '3', '9']","['1', '4', '8', '5', '2', '6', '3', '9']",None,None,None,None,None,None,None,None,,,,,,,,,0,5,5,5,,85961,,,,,,,,,,,0,,6,"['8', '5', '9', '6', '1']",0,"[1.3064050410030177, 1.8448072910032352, 2.9126380829984555, 4.079126874996291, 4.364681291001034, 4.9414526249966]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
1,7,4,9,5,8,3,6,2,0,0,0,0,0,0,0,"['4', '7', '1']","['9', '4', '7', '1']","['5', '9', '4', '7', '1']","['8', '5', '9', '4', '7', '1']","['3', '8', '5', '9', '4', '7', '1']","['6', '3', '8', '5', '9', '4', '7', '1']","['2', '6', '3', '8', '5', '9', '4', '7', '1']",None,None,None,None,None,None,None,,,,,,,,,0,6,6,6,,59471,,,,,,,,,,,1,,5,"['5', '9', '4', '7', '1']",0,"[1.2885784579993924, 1.9413504580006702, 2.9387675000034506, 4.710925291998137, 4.84035983299691, 5.344174958001531]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
8,2,6,3,7,1,4,9,5,2,0,0,0,0,0,0,"['6', '2', '8']","['3', '6', '2', '8']","['7', '3', '6', '2', '8']","['1', '7', '3', '6', '2', '8']","['4', '1', '7', '3', '6', '2', '8']","['9', '4', '1', '7', '3', '6', '2', '8']","['5', '9', '4', '1', '7', '3', '6', '2', '8']","['2', '5', '9', '4', '1', '7', '3', '6', '2', '8']",None,None,None,None,None,None,,,,,,,,,0,7,7,7,,178321,,,,,,,,,,,0,,6,"['1', '7', '8', '3', '2', '1']",0,"[2.253224959000363, 2.66727779199573, 4.159712499997113, 4.332695583994791, 5.36955283399584, 5.792838416993618, 5.8949241249938495]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
3,8,1,9,6,2,5,8,4,7,1,0,0,0,0,0,"['1', '8', '3']","['9', '1', '8', '3']","['6', '9', '1', '8', '3']","['2', '6', '9', '1', '8', '3']","['5', '2', '6', '9', '1', '8', '3']","['8', '5', '2', '6', '9', '1', '8', '3']","['4', '8', '5', '2', '6', '9', '1', '8', '3']","['7', '4', '8', '5', '2', '6', '9', '1', '8', '3']","['1', '7', '4', '8', '5', '2', '6', '9', '1', '8', '3']",None,None,None,None,None,,,,,,,,,0,8,8,8,,26981,,,,,,,,,,,0,,6,"['2', '6', '9', '8', '1']",0,"[1.25199779200193, 1.5107852079963777, 2.80776304200117, 3.4590139579959214, 4.251770832997863, 4.462455832996056]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
9,5,1,4,8,2,6,3,7,3,1,9,0,0,0,0,"['1', '5', '9']","['4', '1', '5', '9']","['8', '4', '1', '5', '9']","['2', '8', '4', '1', '5', '9']","['6', '2', '8', '4', '1', '5', '9']","['3', '6', '2', '8', '4', '1', '5', '9']","['7', '3', '6', '2', '8', '4', '1', '5', '9']","['3', '7', '3', '6', '2', '8', '4', '1', '5', '9']","['1', '3', '7', '3', '6', '2', '8', '4', '1', '5', '9']","['9', '1', '3', '7', '3', '6', '2', '8', '4', '1', '5', '9']",None,None,None,None,,,,,,,,,0,9,9,9,,84195,,,,,,,,,,,0,,5,"['8', '4', '1', '9', '5']",0,"[1.4312756250001257, 2.5022614160043304, 5.525968416004616, 5.698271166002087, 5.834819250005239, 6.3645092910010135]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
5,8,4,1,9,2,7,3,6,2,8,1,6,0,0,0,"['4', '8', '5']","['1', '4', '8', '5']","['9', '1', '4', '8', '5']","['2', '9', '1', '4', '8', '5']","['7', '2', '9', '1', '4', '8', '5']","['3', '7', '2', '9', '1', '4', '8', '5']","['6', '3', '7', '2', '9', '1', '4', '8', '5']","['2', '6', '3', '7', '2', '9', '1', '4', '8', '5']","['8', '2', '6', '3', '7', '2', '9', '1', '4', '8', '5']","['1', '8', '2', '6', '3', '7', '2', '9', '1', '4', '8', '5']","['6', '1', '8', '2', '6', '3', '7', '2', '9', '1', '4', '8', '5']",None,None,None,,,,,,,,,0,10,10,10,,91549,,,,,,,,,,,0,,5,"['9', '1', '5', '4', '9']",0,"[6.087028833004297, 6.272254417002841, 6.762414541997714, 7.035303875003592, 7.186609500000486, 7.560073874999944]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
1,6,9,4,7,2,5,8,3,9,4,7,2,6,0,0,"['9', '6', '1']","['4', '9', '6', '1']","['7', '4', '9', '6', '1']","['2', '7', '4', '9', '6', '1']","['5', '2', '7', '4', '9', '6', '1']","['8', '5', '2', '7', '4', '9', '6', '1']","['3', '8', '5', '2', '7', '4', '9', '6', '1']","['9', '3', '8', '5', '2', '7', '4', '9', '6', '1']","['4', '9', '3', '8', '5', '2', '7', '4', '9', '6', '1']","['7', '4', '9', '3', '8', '5', '2', '7', '4', '9', '6', '1']","['2', '7', '4', '9', '3', '8', '5', '2', '7', '4', '9', '6', '1']","['6', '2', '7', '4', '9', '3', '8', '5', '2', '7', '4', '9', '6', '1']",None,None,,,,,,,,,0,11,11,11,,9451,,,,,,,,,,,0,,4,"['9', '4', '5', '1']",0,"[2.4829803750035353, 2.858447124999657, 4.173892167003942, 4.598385000004782, 4.897994750004727]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
2,7,4,9,1,6,3,8,5,9,4,1,7,2,8,0,"['4', '7', '2']","['9', '4', '7', '2']","['1', '9', '4', '7', '2']","['6', '1', '9', '4', '7', '2']","['3', '6', '1', '9', '4', '7', '2']","['8', '3', '6', '1', '9', '4', '7', '2']","['5', '8', '3', '6', '1', '9', '4', '7', '2']","['9', '5', '8', '3', '6', '1', '9', '4', '7', '2']","['4', '9', '5', '8', '3', '6', '1', '9', '4', '7', '2']","['1', '4', '9', '5', '8', '3', '6', '1', '9', '4', '7', '2']","['7', '1', '4', '9', '5', '8', '3', '6', '1', '9', '4', '7', '2']","['2', '7', '1', '4', '9', '5', '8', '3', '6', '1', '9', '4', '7', '2']","['8', '2', '7', '1', '4', '9', '5', '8', '3', '6', '1', '9', '4', '7', '2']",None,,,,,,,,,0,12,12,12,,9472,,,,,,,,,,,1,,4,"['9', '4', '7', '2']",0,"[2.039963250004803, 2.1821447090042057, 4.098271791997831, 4.182321792002767, 4.517289374998654]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
7,1,4,8,2,6,3,9,5,8,5,9,1,4,7,2,"['4', '1', '7']","['8', '4', '1', '7']","['2', '8', '4', '1', '7']","['6', '2', '8', '4', '1', '7']","['3', '6', '2', '8', '4', '1', '7']","['9', '3', '6', '2', '8', '4', '1', '7']","['5', '9', '3', '6', '2', '8', '4', '1', '7']","['8', '5', '9', '3', '6', '2', '8', '4', '1', '7']","['5', '8', '5', '9', '3', '6', '2', '8', '4', '1', '7']","['9', '5', '8', '5', '9', '3', '6', '2', '8', '4', '1', '7']","['1', '9', '5', '8', '5', '9', '3', '6', '2', '8', '4', '1', '7']","['4', '1', '9', '5', '8', '5', '9', '3', '6', '2', '8', '4', '1', '7']","['7', '4', '1', '9', '5', '8', '5', '9', '3', '6', '2', '8', '4', '1', '7']","['2', '7', '4', '1', '9', '5', '8', '5', '9', '3', '6', '2', '8', '4', '1', '7']",,,,,,,,,0,13,13,13,,2749,,,,,,,,,,,0,,5,"['2', '7', '4', '9']",0,"[1.9667632920027245, 2.3652077080041636, 2.894046542001888, 3.622666499999468, 3.9327629170002183]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,
